Organization Name,Address1,City,State,Zip Code,Borough,Neighborhood,Phone1,Fax,Website,Job Placement Services,Financial Aid Services,Contact FirstName,Contact LastName,course name,CourseDescription,Keywords,Cost Total,Cost Includes,Cost Does Not Include,Duration,Duration Unit,NumHours,Prerequisites,Max Class Size,Years Course Offered,Instructor Credentials,Delivery Method,Schedule,Is HRA,Is SBS
New Technologies Information Institute,401 BROADWAY STE 903,NEW YORK,New York,10013,Manhattan,Greenwich Village - Soho,2129255722,2129255571,http://www.ntii-newyork.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Lynn,Zhang,English and Business Bookkeeping (TAA ONLY),The course of English and Business Bookkeeping has the total hour 1800; including English 560 hours and vocational training is 640 hours  600 Hours Lab. The course is designed to introduce students to the foundational skills required for today business office. We prepare students to become analytical  flexible and motivated professionals who will thrive in their accounting and Bookkeeping careers. They will learn computer skills in up-to-date labs and gain familiarity with current versions of software  Course topics covered Excel2010  QuickBooks 2012  Peachtree 2012  and Principles of Accounting Payroll  Income Tax Procedures  after finished this course Student will become Bookkeeper  Office Clerk  Office Manager  Payroll  Business Administrator  Accounting Clerk  Accounting Assistant  Payroll Administrative. Etc.Course components detail posted as following: listening and speaking skills   240 Hours cost $1800.00  reading skills 240 Hour cost $1800.00  Writing skills  180 Hours cost $2000.00 Keyboarding 120 Hours cost $1560.00  Ms Word 96 Hours cost $1248.00 Ms Excel 120 Hours cost $1560.00  Ms PowerPoint 60 Hours cost $780.00 Ms Access 120 Hours cost $1560.00 Ms Outlook 60 Hours cost $780.00 Principles of Accounting I 120 Hours cost $1560.00  Principles of Accounting II 120 Hours cost $1560.00 Computerized Accounting I (QuickBooks) 120 Hours cost $1560.00 Computerized Accounting II (Peachtree) 120 Hours cost $1560.00  Payroll Accounting 120 Hours cost $1560.00 Income Tax Procedures 120 Hours cost $1560.00 Upon completion of training student will receive certificate of completion. .This is more than one year program  contact provider for current schedule,,16025.00,Classroom Hours 1200   Lab Hours 600   Internship Hours 0   Practical Hours 0,,1800,Hour(s),1800,English test,,,,Classroom Training,Check with school to receive most updated schedule,No,No
New Technologies Information Institute,401 BROADWAY STE 903,NEW YORK,New York,10013,Manhattan,Greenwich Village - Soho,2129255722,2129255571,http://www.ntii-newyork.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Lynn,Zhang,English as  Second Language (Advanced Level) (TAA Only),Advanced-level academic/professional reading skills and comprehension strategies for students whose first or primary language is not English. Emphasizes using authentic texts to develop the critical reading and academic skills required to satisfy student's academic or professional needs. Emphasizes writing well-formed  grammatical essays. Focuses on a review of sentence expansion and modification  the four steps of the writing process  developing research skills  and writing essays in a variety of rhetorical styles. Emphasizes the formal properties of the English language integrated with writing skills. Focuses on conditionals  passive voice  reported speech  verbals  and emphatic constructions  performing multiple coordinating and embedding combinations  and varying tenses in discourse. Advanced Level. Course components detail posted as following: Advanced Level reading skills  48 Hours cost $625.00  Advanced Level listening skills  48 Hour cost $625.00  Advanced Level speaking skills 48 Hours  cost $625.00  Advanced Level writing skills 48 Hours cost $625.00. Upon completion of training student will receive certificate ofcompletion .This is a 16 week program  please contact provider for current schedule.,,2500.00,Classroom Hours 192   Lab Hours 0   Internship Hours 0   Practical Hours 0,,192,Hour(s),192,ESL Inter level.,,,,Classroom Training,Check with school to receive most updated schedule,Yes,No
New Technologies Information Institute,401 BROADWAY STE 903,NEW YORK,New York,10013,Manhattan,Greenwich Village - Soho,2129255722,2129255571,http://www.ntii-newyork.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Lynn,Zhang,English as  Second Language (Basic Level) (TAA Only),Beginning-level academic/professional reading and comprehension skills and strategies for students whose first or primary language is not English. Emphasizes skills/strategies to improve reading comprehension and speed  expand vocabulary and use reference resources. Emphasizes writing well-formed  grammatical sentences and studying paragraph development. Focuses on recognizing spelling patterns for verbs and nouns  expanding vocabulary  generating original sentences in the six basic sentence patterns with correct punctuation  distinguishing topic sentences from supporting ideas and concluding sentences  and learning pre-writing techniques for paragraph development. Emphasizes the formal properties of the English language integrated with writing skills. Focuses on identifying sentence parts  complete sentences and fragments; subject/verb agreement; basic statement  imperative and question patterns; and simple present  present continuous  simple past and past continuous tenses. Course components detail posted as following: Basic Level reading skills   48 Hours cost $625.00  Basic Level listening skills  48 Hour cost $625.00  Basic Level speaking skills 48 Hours  cost $625.00  Basic Level writing skills 48 Hours cost $625.00. Upon completion of training student will receive certificate ofcompletionThis is a 16 week program  contact provider for current schedule,,2500.00,Classroom Hours 192   Lab Hours 0   Internship Hours 0   Practical Hours 0,,192,Hour(s),192,N/A,,,,Classroom Training,Check with school to receive most updated schedule,Yes,No
New Technologies Information Institute,401 BROADWAY STE 903,NEW YORK,New York,10013,Manhattan,Greenwich Village - Soho,2129255722,2129255571,http://www.ntii-newyork.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Lynn,Zhang,English as  Second Language (Intermediate Level) (TAA Only),Intermediate-level academic/professional reading comprehension skills and strategies for students whose first or primary language is not English. Emphasizes developing the critical reading and academic skills required to satisfy students academic or professional needs. Focuses on expanding the six basic sentence patterns through modification and compounding  using the writing process  organizing ideas into paragraph form  understanding elements of unity and coherence  and producing narrative  descriptive and expository paragraphs. Emphasizes the formal properties of the English language integrated with writing skills. Focuses on the English system of articles  phrasal verbs  constructions of coordination and modification  and future and perfect tenses. Course components detail posted as following: Intermediate Level reading skills   48 Hours cost $625.00  Intermediate Level listening skills  48 Hour cost $625.00  Intermediate Level speaking skills 48 Hours  cost $625.00  Intermediate Level writing skills 48 Hours cost $625.00. .This is a 16 week program  contact provider for current schedule.,,2500.00,Classroom Hours 192   Lab Hours 0   Internship Hours 0   Practical Hours 0,,192,Hour(s),192,N/A,,,,Classroom Training,Check with school to receive most updated schedule,Yes,No
New Technologies Information Institute,401 BROADWAY STE 903,NEW YORK,New York,10013,Manhattan,Greenwich Village - Soho,2129255722,2129255571,http://www.ntii-newyork.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Lynn,Zhang,English as  Second Language (TAA Only),The English as a Second Language (ESL) course sequence provides instruction in the English language for the student whose first language is not English. This course sequence is designed to meet the needs of students with limited English language proficiency. Admission to each level is determined through placement examination. Students are required to complete the ESL sequence from the point of initial placement. Each level includes a progressive communicative curriculum in reading  writing  listening  speaking skills  and basic vocabulary. Audio-videotape materials  software  and Internet resources are incorporated into course at all levels. Course components detail posted as following: ESL Level 1  80 Hours cost $640.00  ESL Level 2  80 Hours  cost $640.00  ESL Level 3  80 Hours  cost $640.00  ESL Level 4  80 Hours   cost $640.00  ESL Level 5  80 Hours  cost $640.00  ESL Level 6  80 Hours  cost $640.00  ESL Level 7  90 Hours  cost $640.00  ESL Level 8  90 Hours cost $640.00. Upon completion of training student will receive certificate ofcompletion This is a one year program  contact provider for current schedule .,,5000.00,Classroom Hours 660   Lab Hours 0   Internship Hours 0   Practical Hours 0,,660,Hour(s),660,N/A,,,,Classroom Training,Check with school to receive most updated schedule,No,No
New Technologies Information Institute,401 BROADWAY STE 903,NEW YORK,New York,10013,Manhattan,Greenwich Village - Soho,2129255722,2129255571,http://www.ntii-newyork.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Lynn,Zhang,English langauge (TAA ONLY),The English Language course sequence provides instruction in the English language for the student whose first language is not English. This course sequence is designed to meet the needs of students with limited English language proficiency. Admission to each level is determined through placement examination. Students are required to complete the ESL sequence from the point of initial placement. Each level includes a progressive communicative curriculum in reading  writing  listening  speaking skills  and basic vocabulary. Audio videotape materials  software  and Internet resources are incorporated into course at all levels. Upon completion of training student will receive certificate of completion. This is more than one year week program  contact provider for current schedule,,8225.00,Classroom Hours 324   Lab Hours 180   Internship Hours 0   Practical Hours 0,,504,Hour(s),504,N/A,,,,Classroom Training,Check with school to receive most updated schedule,No,No
New Technologies Information Institute,401 BROADWAY STE 903,NEW YORK,New York,10013,Manhattan,Greenwich Village - Soho,2129255722,2129255571,http://www.ntii-newyork.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Lynn,Zhang,Graphic and Web Designer  (TAA ONLY),This course designing a navigation interface  web graphics  information architecture  HTML  Dreamweaver  Java script  VB Script  E-Commerce  Database  web hosting  and file site management. Dynamic HTML  web hosts and servers  search engines  web graphics  animation  and web authoring tools. Design and implementation of a medium-sized commercial web site. Cascading Style Sheets (CSS)  advanced page slicing  layer-based menus  optimization schemes  and site maintenance. How to embed audio  video and vector-based animation on their web sites  web animation projects. Graphic Design course focuses on bringing together the elements of photo  text  movies and sound to create a complete video project. Students will concentrate on the techniques  skills  and theory of video editing and how to apply those techniques to enhance  pace and set the mood for film or video projects. Included will be demonstrations of a variety of available editing equipment. Form basic to advanced level. Course components detail posted as following: Introduction to Windows  60 Hours  Cost $600.00  QuarkXPress 60 Hours  Cost $600.00  Advanced QuarkXPress 60 Hours  Cost $600.00  Introduction to Photoshop 60 Hours  Cost $600.00 Advanced Photoshop 60 Hours  Cost $600.00 Illustrator 60 Hours  Cost $600.00Advanced Illustrator 60 Hours  Cost $600.00 Flash 60 Hours  Cost $600.00 Advanced Flash 60 Hours  Cost $600.00 In Design 60 Hours  Cost $600.00Fireworks 30 Hours  Cost $600.00 In design 30 Hours  Cost $300.00 HTML XHTML 60 Hours  Cost $600.00 VB Script 60 Hours  Cost $600.00 Java Script 60 Hours  Cost $600.00 E-Business Essentials I 60 Hours  Cost $600.00 Networking Essential 60 Hours  Cost $600.00 ColdFusion 60 Hours  Cost $600.00 Dreamweaver with ASP 60 Hours  Cost $1200.00 Web Log Server 60 Hours  Cost $1200.00 Java Database Programmer 60 Hours  Cost $1200.00 Java Pro for Web I 60 Hours  Cost $1200.00 Java Pro for Web II60 Hours  Cost $1200.00 Database Management I60 Hours  Cost $800.00 Database Management II 60 Hours  Cost $1200.00 JSP60 Hours  Cost $1200.00 e-Commerce 60 Hours  Cost $1200.00Upon completion of training student will receive certificate of completion. This is a one year week program  contact provider for current schedule,,15000.00,Classroom Hours 1500   Lab Hours 0   Internship Hours 0   Practical Hours 0,,1500,Hour(s),1500,N/A,,,,Classroom Training,Check with school to receive most updated schedule,No,No
New Technologies Information Institute,401 BROADWAY STE 903,NEW YORK,New York,10013,Manhattan,Greenwich Village - Soho,2129255722,2129255571,http://www.ntii-newyork.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Lynn,Zhang,Graphic Design,This graphic design course incorporates electronic photo editing  graphics  and page design. design techniques used by the advertising and art design industry. Students study involves painting  fashion  industrial design  or graphic design. Software includes Photoshop  Illustrator  InDesign  Flash and Action Script.  Adobe Premiere Pro Capture  edit  and deliver video online  on air  on disc  or on device. Upon completion of training student will receive certificate ofcompletion .This is a 16 week program  please contact provider for current schedule.,Design  designers  Pro  graphic designer  adobe  autocad  CS5  indesign  website  web  art  animation  flash  artist  media  fashion,1300.00,Classroom Hours 96   Lab Hours 0   Internship Hours 0   Practical Hours 0,,96,Hour(s),96,Basic Computer,,,,Classroom Training,Check with school to receive most updated schedule,Yes,No
New Technologies Information Institute,401 BROADWAY STE 903,NEW YORK,New York,10013,Manhattan,Greenwich Village - Soho,2129255722,2129255571,http://www.ntii-newyork.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Lynn,Zhang,Hotel and Hospitality Mangement with ESL,The course covers key hospitality issues  Hotel management definitions  and career opportunities available in restaurants  hotels  beverages operations  casinos  theme venues  entertainment centers  cruise lines  and countless other hospitality and tourism business. In this course we will cover the front office processes reservations  registers guests  assigns rooms  handles complaints and provides information on all hotel services. Sales The salesperson visits local and out-of-town business executives  offering the hotels guest rooms  banquet halls and seminar rooms for conventions and meetings. Beverage The food and beverage manager supervises all preparation and service staff  ensuring that all dining rooms and lounges operate efficiently and profitably while maintaining high standards of food  beverage and service. Banquets The banquet manager supervises the set-up and service of banquets  weddings  receptions  meetings and conventions. Accounting The food and beverage controller compiles cost and profit statistics  prices and menus  forecasts business trends and reports to management on cost-saving measures. total 1500 Hours English 660 hours  Hotel Management 840 Hours.Upon completion of training student will receive certificate of completion. This is more than one year program  contact provider for current schedule,,12500.00,Classroom Hours 1200   Lab Hours 180   Internship Hours 120   Practical Hours 0,,1500,Hour(s),1500,N/A,,,,Classroom Training,Check with school to receive most updated schedule,No,No
New Technologies Information Institute,401 BROADWAY STE 903,NEW YORK,New York,10013,Manhattan,Greenwich Village - Soho,2129255722,2129255571,http://www.ntii-newyork.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Lynn,Zhang,Hotel housekeeping and Restaurant (TAA ONLY),In this course  we will teach the growth and progress of the hotel and hospitality industry. Topics include hotels housekeeping and housemen  restaurants. The students will be learning basic communication English between the co-workers and supervisor  and guests. In addition  the students will be learning all guest items in the room  for example  menu for three meals  TV channels  Laundry List  and so on. The students will be learning how to dealing with guest room service orders from restaurant in the hotel  and recommend daily special when necessary. The students will also learn the key steps of house clean  and sanitization safety. For instance  cleaning every corner in the guest room and maintain its cleanliness and orderliness. The students will be learning the use of cleaning tools and protect themselves during work  for instance  they know the need to wear gloves  masks  etc. Further  the students will be also learning how to fill out applications  such as daily working schedule  etc. Upon completion of training student will receive certificate of completion. This is more than one year program  contact provider for current schedule,,8225.00,Classroom Hours 240   Lab Hours 300   Internship Hours 60   Practical Hours 0,,600,Hour(s),600,N/A,,,,Classroom Training,Check with school to receive most updated schedule,No,No
New York Business Institute,124 E 40TH ST RM 801,NEW YORK,New York,10016,Manhattan,Gramercy Park - Murray Hill,2129221000,2129220796,http://www.nybi.org,Job Placement Services are available.,Some types of Financial Aid are provided.,Taro,Mukai,CCNP Enterprise,Cisco Certified Network Professional (CCNP) Enterprise validates the ability to plan  implement  verify and troubleshoot local and wide-area enterprise networks and work collaboratively with specialists on advanced security  voice  wireless and video solutions. Students will participate in a detailed group discussion. Students will ask questions and take notes while receiving valuable insight. Students will configure and master complex switching  routing  and troubleshooting scenarios from hands-on exercises. Using routers and switches running the latest Cisco IOS software. This course provides knowledge and skills to prepare for the following certification exams: .350-401 ENCOR: Implementing Cisco Enterprise Network Core Technologies; .300-410 ENARSI: Implementing Cisco Enterprise Advanced Routing and Services. . .The cost of industry certification tests listed above is included in the course price. Upon passing the certification exams  student will receive their certificate from Cisco. .In addition  students will receive a Certificate of Completion from the school when they complete the training program.,,3199.00,Classroom Hours 70   Lab Hours 0   Internship Hours 0   Practical Hours 0,,70,Hour(s),70,High school diploma or equivalent  plus CCNA certification or equivalent  plus IT work experience  and admissions interview at New York Business Institute.,7,,Cisco Certified Network Professional  NY State Licensed,Classroom Training,Check with school to receive most updated schedule,No,No
New York Business Institute,124 E 40TH ST RM 801,NEW YORK,New York,10016,Manhattan,Gramercy Park - Murray Hill,2129221000,2129220796,http://www.nybi.org,Job Placement Services are available.,Some types of Financial Aid are provided.,Taro,Mukai,Comprehensive IT 1 - IT Administrator,The CIT 1 - The IT Administrator program covers A+  Network+ and Microsoft Certified Solution Associate: Windows Server 2016 certification topics. .Students learn a wide range of hardware  operating systems and networking skills needed to support and administer both computer systems and Windows 2016 client/server based networks. .Students gain practical hands-on experience in fully equipped labs as well as the theoretical knowledge to prepare for the following A+  Network+ and MCSA certification exams: .220-1001: CompTIA A+ .220-1002: CompTIA A+ .N10-007: CompTIA Network+ .70-740: Installation  Storage  and Compute with Windows Server 2016 .70-741: Networking with Windows Server 2016 .70-742: Identity with Windows Server 2016 .The cost of industry certification tests listed above is included in the course price. Upon passing the certification exams  student will receive their certificate from CompTIA and Cisco. .In addition  students will receive a Certificate of Completion from the school when they complete the training program.,,6152.00,Classroom Hours 165   Lab Hours 33   Internship Hours 0   Practical Hours 0,,198,Hour(s),198,High School Diploma/ GED  and experience using Microsoft Windows. Familiarity with applications  such as Internet Explorer (web browser)  Outlook (e-mail) and Office suites.,16,,A+ certified  Network+ certified  MCITP Server Administrator Certified  NY State Licensed,Classroom Training,Check with school to receive most updated schedule,No,No
New York Business Institute,124 E 40TH ST RM 801,NEW YORK,New York,10016,Manhattan,Gramercy Park - Murray Hill,2129221000,2129220796,http://www.nybi.org,Job Placement Services are available.,Some types of Financial Aid are provided.,Taro,Mukai,Comprehensive IT 2 - IT Engineer,The CIT 2 - IT Engineer program focusing on Cyber Security is the advanced training course which covers CompTIA Security+  Cisco Certified Network Associate (CCNA) routing switching and CCNA Security certification topics..At the end of the course students will be able to secure computer  network and corporate environments  develop and maintain Cisco routers and switches and a security infrastructure..TheNew York Business Institute''sCIT 2 program provides students plenty of hands-on lab exercises throughout the course. Utilizing VMWare and Hyper-V  students can set up and manipulate multiple clients and servers simultaneously..This program provides knowledge and skills to prepare for the following certification exams:.SY0-501: CompTIA Security+.200-125 CCNA: Cisco Certified Network Associate or  both 100-105 ICND1 and 200-105 ICND2.210-260 IINS: Implementing Cisco Network Security.The cost of industry certification tests listed above is included in the course price. Upon passing the certification exams  student will receive their certificate from CompTIA and Cisco..In addition  students will receive a Certificate of Completion from the school when they complete the training program..,,5869.00,Classroom Hours 165   Lab Hours 33   Internship Hours 0   Practical Hours 0,,198,Hour(s),198,High School Diploma/ GED  and prior completion of the CIT1  Network+ or equivalent level of knowledge.,,,,Classroom Training,Check with school to receive most updated schedule,No,No
New York Business Institute,124 E 40TH ST RM 801,NEW YORK,New York,10016,Manhattan,Gramercy Park - Murray Hill,2129221000,2129220796,http://www.nybi.org,Job Placement Services are available.,Some types of Financial Aid are provided.,Taro,Mukai,MCSA Complete Package,The MCSA Complete Package is an entry-level course that consists of three different certification preparation courses (A+  Network+ and MCSA 2016). The A+ covers PC hardware/software and IT fundamentals. The Network+ covers the Networking basics especially internet protocol (IP). The MCSA covers the WIndows Server based client/server systems administration. A Student can learn from the information technology basics to the systems administration systematically throughout the course. .This course prepares students for the following exams: .220-901: CompTIA A+ .220-902: CompTIA A+ .N10-007: CompTIA Network+ .70-740: Installation  Storage  and Compute with Windows Server 2016 .70-741: Networking with Windows Server 2016 .70-742: Identity with Windows Server 2016 .Upon completion of training  student will receive a certificate of completion.,,4099.00,Classroom Hours 116   Lab Hours 0   Internship Hours 0   Practical Hours 0,,116,Hour(s),116,High school diploma or equivalent  plus IT work experience  and admissions interview at New York Business Institute.,16,,A+ certified  Network+ certified  MCSA Certified  NY State Licensed,Classroom Training,Check with school to receive most updated schedule,No,No
New York Business Institute,124 E 40TH ST RM 801,NEW YORK,New York,10016,Manhattan,Gramercy Park - Murray Hill,2129221000,2129220796,http://www.nybi.org,Job Placement Services are available.,Some types of Financial Aid are provided.,Taro,Mukai,Network+,New York Business Institute''s Network+ course serves as a general introduction to computer networking including local and wide area network technology.This course covers the areas of network architecture  topologies  protocols especially TCP/IP  network operating systems  network installation  upgrading  troubleshooting  managing user accounts and passwords  network securities  remote access and administration  and fault tolerance and disaster recovery. .This course provides knowledge and skills to prepare for the following certification exam: CompTIA Network+ N10-007. .The cost of industry certification tests listed above is included in the course price. Upon passing the certification exams  student will receive their certificate from CompTIA. .In addition  students will receive a Certificate of Completion from the school when they complete the training program.,,928.00,Classroom Hours 30   Lab Hours 0   Internship Hours 0   Practical Hours 0,,30,Hour(s),30,High school diploma or equivalent  plus A+ certification or equivalent  and admissions interview at New York Business Institute.,16,,Network+ certified  NY State Licensed,Classroom Training,Check with school to receive most updated schedule,Yes,No
New York Business Institute,124 E 40TH ST RM 801,NEW YORK,New York,10016,Manhattan,Gramercy Park - Murray Hill,2129221000,2129220796,http://www.nybi.org,Job Placement Services are available.,Some types of Financial Aid are provided.,Taro,Mukai,Security+,New York Business Institute''s Security+ course covers basic skills to secure computer  network and corporate environments. This includes network security  compliance and operational security  threats and vulnerabilities  application  data and host security  access control and identity management  cryptography  etc. .Knowing security risks and protecting the organization's assets  employees and customers from them is one of the most important and demanded skills in modern IT. .This program provides knowledge and skills to prepare for the following certification exams: .SY0-501: CompTIA Security+ .The cost of the industry certification test listed above is included in the course price. Upon passing the certification exams  student will receive their certificate from CompTIA. .In addition  students will receive a Certificate of Completion from the school when they complete the training course. . .,,1048.00,Classroom Hours 30   Lab Hours 0   Internship Hours 0   Practical Hours 0,,30,Hour(s),30,High school diploma or equivalent  and CompTIA Network+ Certification  prior completion of the Network+ course or equivalent level of knowledge  and admissions interview at New York Business Institute.,16,,Security+ Certified  NY State Licensed,Classroom Training,Check with school to receive most updated schedule,Yes,No
New York School of Design,1032 6TH AVE FL 3,NEW YORK,New York,10018,Manhattan,Chelsea - Clinton,2122448882,,http://www.nyschoolofdesign.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Janet,Tsong,Fashion Design Certificate,In Fashion Design Certificate  students start to turn their design ideas into reality. We give students a solid grounding in design concepts to ensure there's always substance behind the style and teach the technical skills needed to grow in the industry. Students will finish the Certificate course with 4 completed garments  a mini-portfolio  moodboard  and the ability to move on to our Professional course or complete a design internship. Students are required to pay a non-refundable application fee ($100) and also purchases books ($150) and materials ($350) which are not included in the tuition.Upon completion of training student will receive certificate of completion.,Design  designers  Pro  graphic designer  adobe  autocad  CS5  indesign  website  web  art  animation  flash  artist  media  fashion,8200.00,Classroom Hours 96   Lab Hours 516   Internship Hours 0   Practical Hours 0,,612,Hour(s),612,Fashion Design Foundation OR Equivalent Experience,16,,,Classroom Training,Check with school to receive most updated schedule,No,No
New York School of Design,1032 6TH AVE FL 3,NEW YORK,New York,10018,Manhattan,Chelsea - Clinton,2122448882,,http://www.nyschoolofdesign.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Janet,Tsong,Fashion Design Foundation,The Fashion Design Foundation program prepares beginner students the prerequisites for Fashion Design Core. Foundation teaches the introductory skills needed to complete the Core courses and develop further as a fashion designer.Students are required to pay a non-refundable application fee ($75) and also purchases books ($75) and materials ($400) which are not included in the tuition.Upon completion of training student will receive certificate of completion.,,2675.00,Classroom Hours 40   Lab Hours 80   Internship Hours 0   Practical Hours 0,,120,Hour(s),120,None,,,,Classroom Training,Check with school to receive most updated schedule,No,No
Noble Desktop,185 MADISON AVE FL 3,NEW YORK,New York,10016,Manhattan,Gramercy Park - Murray Hill,2122264149,2126259455,http://www.nobledesktop.com,,,Mourad,Kattan,Adobe After Effects Level 2,Adobe After Effects is a powerful tool for motion graphics  character animation and visual effects. In this intermediate/advanced course  we'll dive deeper into motion graphic animations  transform and mask animation  and the graph editors. In addition  we'll cover animating transitions  simple character animation  expressions  effective greenscreen removal  motion tracking (both point-based and planar)  using scripts  animation presets  shape layers  integrating hand-drawn elements  animating UI''s  3D text  and much more. .Students will receive a certificate of completion upon finishing the course. See our website for course dates and times: http://www.nobledesktop.com/schedule .Adobe After Effects is a powerful tool for motion graphics  character animation and visual effects. In this intermediate/advanced course  we'll dive deeper into motion graphic animations  transform and mask animation  and the graph editors. In addition  we'll cover animating transitions  simple character animation  expressions  effective greenscreen removal  motion tracking (both point-based and planar)  using scripts  animation presets  shape layers  integrating hand-drawn elements  animating UI''s  3D text  and much more.Students will receive a certificate of completion upon finishing the course. See our website for course dates and times: http://www.nobledesktop.com/schedule .,,975.00,Classroom Hours 18   Lab Hours 0   Internship Hours 0   Practical Hours 0,,18,Hour(s),18,Must have taken Adobe After Effects or have equivalent experience.,17,,Adobe-certified instructor,Classroom Training,Check with school to receive most updated schedule,Yes,No
Noble Desktop,185 MADISON AVE FL 3,NEW YORK,New York,10016,Manhattan,Gramercy Park - Murray Hill,2122264149,2126259455,http://www.nobledesktop.com,,,Mourad,Kattan,Adobe Illustrator,From logos to patterns  from packaging to type  we'll teach you lots of what Illustrator can do. You'll create numerous graphics in class  using the standard drawing tools  the Pen tool  type  compound paths  effects  layers  masks  patterns  blends  colors  and more. .Mastering Illustrator's vector Pen tool isn't the most intuitive process  but using our drawing templates  we'll help you to learn how to master this tool. We'll also show you ways to easily create complex shapes out of easy to draw basic components. In the end you'll be able to use these graphics and techniques on any graphic  whether it's for print orweb. .Students will receive a certificate of completion upon finishing the course.,Design  designers  Pro  graphic designer  adobe  autocad  CS5  indesign  website  web  art  animation  flash  artist  media  fashion,975.00,Classroom Hours 18   Lab Hours 0   Internship Hours 0   Practical Hours 0,,18,Hour(s),18,must be comfortable with computers  menus  and a mouse,,,,Classroom Training,Check with school to receive most updated schedule,Yes,No
Noble Desktop,185 MADISON AVE FL 3,NEW YORK,New York,10016,Manhattan,Gramercy Park - Murray Hill,2122264149,2126259455,http://www.nobledesktop.com,,,Mourad,Kattan,Adobe InDesign Bootcamp,Our Adobe InDesign course is designed for those who are Mac or Windows literate  but have never worked in another desktop publishing application such as QuarkXPress. InDesign is covered comprehensively  including basic layout  text and graphics manipulation  drawing tools (bezier curves)  color creation and application  style sheets  master pages  multiple pages  baseline grid  hyphenation  libraries  indexing  book creation  and much more. Essential typography rules are also covered. .Students will receive a certificate of completion upon finishing the course. .See our website for course dates and times: http://www.nobledesktop.com/schedule.cfm,Design  designers  Pro  graphic designer  adobe  autocad  CS5  indesign  website  web  art  animation  flash  artist  media  fashion,975.00,Classroom Hours 18   Lab Hours 0   Internship Hours 0   Practical Hours 0,,18,Hour(s),18,must be comfortable with computers  menus  and a mouse,17,,Adobe Certified Instructor  NY State-licensed,Classroom Training,Check with school to receive most updated schedule,Yes,No
Noble Desktop,185 MADISON AVE FL 3,NEW YORK,New York,10016,Manhattan,Gramercy Park - Murray Hill,2122264149,2126259455,http://www.nobledesktop.com,,,Mourad,Kattan,Adobe Photoshop,An introductory through intermediate level Adobe Photoshop class  with an emphasis on understanding the elements of an image  from pixels to halftone dots. You will work on dozens of images! Projects include everything from simple color correction to complex photo retouching  providing an overview from scanned image to printed piece. The course covers retouching  layers  masks  paths  channels  special filters  and much much more! .Students will receive a certificate of completion upon finishing the course. .See our website for course dates and times: http://www.nobledesktop.com/schedule.cfm,Design  designers  Pro  graphic designer  adobe  autocad  CS5  indesign  website  web  art  animation  flash  artist  media  fashion,975.00,Classroom Hours 18   Lab Hours 0   Internship Hours 0   Practical Hours 0,,18,Hour(s),18,Must be comfortable with computers  menus  and a mouse,17,,Adobe Certified Instructor  NY State-licensed,Classroom Training,Check with school to receive most updated schedule,Yes,No
Noble Desktop,185 MADISON AVE FL 3,NEW YORK,New York,10016,Manhattan,Gramercy Park - Murray Hill,2122264149,2126259455,http://www.nobledesktop.com,,,Mourad,Kattan,After Effects in a Day,Learn about After Effects'capabilities for creating GIFs  animating logos  and importing layered files from Illustrator and Photoshop. .This hands-on After Effects class is designed to get you the essentials of the user interface  the timeline  video  layer animation  easing in andout  fade-ins  and much much more. .Students will receive a certificate of completion upon finishing the course. See our website for course dates and times: http://www.nobledesktop.com/schedule.cfm,,325.00,Classroom Hours 6   Lab Hours 0   Internship Hours 0   Practical Hours 0,,6,Hour(s),6,Must have basic computer skills  such as mouse and keyboard skills.,,,,Classroom Training,Check with school to receive most updated schedule,Yes,No
Noble Desktop,185 MADISON AVE FL 3,NEW YORK,New York,10016,Manhattan,Gramercy Park - Murray Hill,2122264149,2126259455,http://www.nobledesktop.com,,,Mourad,Kattan,Complete Microsoft Office Bootcamp,Learn all theMicrosoft Office programs in-depth inthis 9-day bootcamp. This package includes threelevels of Excel  twolevels of PowerPoint  twolevels of Word  and twolevels of Outlook classes. .Microsoft Office is a powerful suite of software applications designed to help you create  organize  and manage a variety of information including text  graphics  and numerical data. The Microsoft Office Suite is the professional standard  and you''ll find the programs used in offices around the world. Most administrative positions require professionals to demonstrate basic competency in the most common programs including Microsoft Word  Excel  Outlook  and PowerPoint to secure a position. Staffing agenciesregularly administer proficiency tests in Word and Excel beforeplacing administrative staff.,,1995.00,Classroom Hours 54   Lab Hours 0   Internship Hours 0   Practical Hours 0,,54,Hour(s),54,Must have basic computer skills  such as mouse and keyboard skills.,8,,,Classroom Training,Check with school to receive most updated schedule,Yes,No
